symbol,funding_rate,funding_time,mark_price
FORMUSDT,0.00010000,1742371200000,0.00000000
FORMUSDT,0.00005000,1742385600000,1.63480000
FORMUSDT,0.00005000,1742400000000,1.81401768
FORMUSDT,0.00005000,1742414400000,1.76581821
FORMUSDT,0.00005000,1742428800000,1.74190079
FORMUSDT,0.00005000,1742443200000,1.69558784
FORMUSDT,0.00005000,1742457600000,1.68530000
FORMUSDT,0.00005000,1742472000000,1.96980000
FORMUSDT,0.00005000,1742486400000,1.84356630
FORMUSDT,0.00005000,1742500800000,1.78387721
FORMUSDT,0.00005000,1742515200000,1.87248726
FORMUSDT,0.00005000,1742529600000,1.84023532
FORMUSDT,0.00005000,1742544000000,1.78107498
FORMUSDT,0.00005000,1742558400000,1.75960000
FORMUSDT,0.00005000,1742572800000,1.82700000
FORMUSDT,0.00005000,1742587200000,1.83310014
FORMUSDT,0.00005000,1742601600000,1.83250000
FORMUSDT,0.00005000,1742616000001,1.84979300
FORMUSDT,0.00005000,1742630400004,1.83557955
FORMUSDT,0.00005000,1742644800013,1.83497434
FORMUSDT,0.00005000,1742659200000,1.86522813
FORMUSDT,0.00005000,1742673600001,1.83470000
FORMUSDT,0.00005000,1742688000000,1.86006979
FORMUSDT,0.00005000,1742702400000,1.77762695
FORMUSDT,0.00005000,1742716800000,1.74640000
FORMUSDT,0.00005000,1742731200000,1.88910000
FORMUSDT,0.00005000,1742745600000,1.95040541
FORMUSDT,0.00005000,1742760000000,2.03740000
FORMUSDT,0.00005000,1742774400000,2.03023360
FORMUSDT,0.00005000,1742788800000,1.95400000
FORMUSDT,0.00005000,1742803200000,1.93369165
FORMUSDT,0.00005000,1742817600000,2.12760000
FORMUSDT,0.00005000,1742832000000,2.14019093
FORMUSDT,0.00005000,1742846400004,2.53817452
FORMUSDT,0.00005000,1742860800001,2.44829100
FORMUSDT,0.00004537,1742875200000,2.48480000
FORMUSDT,0.00005000,1742889600000,2.48399786
FORMUSDT,0.00000446,1742904000000,2.41610000
FORMUSDT,0.00005000,1742918400000,2.38844373
FORMUSDT,0.00005000,1742932800000,2.40874776
FORMUSDT,0.00005000,1742947200000,2.38916306
FORMUSDT,0.00005000,1742961600001,2.40800000
FORMUSDT,0.00005000,1742976000000,2.29718104
FORMUSDT,0.00004243,1742990400000,2.29670000
FORMUSDT,0.00005000,1743004800001,2.32415418
FORMUSDT,0.00005000,1743019200000,2.34449573
FORMUSDT,0.00005000,1743033600001,2.27950000
FORMUSDT,0.00005000,1743048000000,2.28790000
FORMUSDT,0.00005000,1743062400001,2.29490000
FORMUSDT,0.00005000,1743076800000,2.34410000
FORMUSDT,0.00001268,1743091200002,2.36787809
FORMUSDT,0.00005000,1743105600000,2.39781811
FORMUSDT,0.00001898,1743120000001,2.43380000
FORMUSDT,0.00005000,1743134400000,2.37230000
FORMUSDT,0.00005000,1743148800001,2.39235888
FORMUSDT,0.00005000,1743163200000,2.43485417
FORMUSDT,0.00005000,1743177600000,2.31010000
FORMUSDT,0.00005000,1743192000000,2.30284212
FORMUSDT,0.00005000,1743206400000,2.25486039
FORMUSDT,0.00005000,1743220800001,2.21650000
FORMUSDT,0.00005000,1743235200000,2.19441557
FORMUSDT,0.00005000,1743249600000,2.24640000
FORMUSDT,0.00005000,1743264000000,2.21540000
FORMUSDT,0.00005000,1743278400000,2.20210000
FORMUSDT,0.00005000,1743292800000,2.20676595
FORMUSDT,0.00005000,1743307200000,2.21318605
FORMUSDT,0.00005000,1743321600000,2.23458256
